user_id,joke_id,rating
92,134,2.5
92,23,3.0
92,149,3.5
92,33,2.5
92,62,3.0
92,110,2.5
92,95,2.5
92,44,3.0
92,68,4.0
92,122,2.5
92,131,1.5
92,24,2.0
92,130,2.0
92,40,2.0
92,75,2.0
92,87,2.0
92,124,2.0
92,55,2.0
92,45,2.0
92,136,1.5
92,64,2.0
92,86,2.5
92,142,2.5
92,125,2.0
92,135,2.5
92,101,3.0
92,74,1.5
93,7,1.5
93,8,2.5
93,13,1.0
93,15,3.5
93,16,2.0
93,18,2.5
93,114,2.5
93,110,1.0
93,104,3.0
93,150,3.0
93,82,3.0
93,25,4.0
93,39,3.5
93,138,2.5
93,47,4.0
93,89,2.5
93,96,4.5
93,95,0.5
93,109,1.0
93,62,3.0
93,69,4.5
93,105,3.0
93,35,1.5
93,117,3.5
93,76,3.5
93,134,4.0
93,108,3.0
93,143,1.0
93,128,2.5
93,63,4.5
93,48,4.5
93,122,4.0
93,68,4.5
93,28,4.0
93,93,3.5
93,149,1.0
93,66,3.0
93,70,3.5
93,136,1.5
93,112,3.5
93,111,1.5
93,91,3.0
93,94,5.0
93,23,3.0
93,131,2.0
93,86,4.0
93,55,1.0
93,121,4.0
93,144,3.0
93,130,2.0
93,133,3.5
93,92,2.5
93,113,1.5
93,78,1.0
93,38,3.0
93,60,1.5
93,37,3.5
93,103,3.0
93,137,2.0
93,125,4.0
93,87,1.0
93,142,4.5
93,40,4.0
93,45,3.0
93,64,1.5
93,74,3.5
93,85,3.5
93,101,2.0
93,33,1.0
93,36,3.0
93,115,2.0
93,139,1.5
93,120,3.5
93,147,3.5
93,118,3.5
93,107,4.5
93,59,3.0
93,84,3.0
93,146,3.5
93,99,1.5
93,77,2.0
93,88,4.5
93,30,1.5
93,79,1.5
93,24,1.0
93,90,3.5
93,71,3.5
93,135,4.0
93,102,1.0
93,75,1.5
93,44,2.0
93,57,2.5
93,58,3.0
93,124,0.0
93,123,3.0
93,141,3.0
93,140,1.5
94,7,0.5
94,8,4.0
94,13,3.0
94,15,4.5
94,16,3.5
94,18,0.5
94,142,4.5
94,125,4.5
94,87,5.0
94,108,5.0
94,66,5.0
94,105,5.0
94,134,5.0
94,69,5.0
94,143,5.0
94,35,5.0
94,117,5.0
94,76,5.0
94,128,5.0
94,121,5.0
94,130,5.0
94,144,5.0
94,114,5.0
94,89,5.0
94,104,5.0
94,150,5.0
94,47,5.0
94,92,5.0
94,147,5.0
94,112,5.0
94,113,5.0
94,133,5.0
94,111,5.0
94,118,5.0
94,39,5.0
94,25,5.0
94,82,5.0
94,138,5.0
94,36,5.0
94,109,5.0
94,139,5.0
94,93,5.0
94,149,5.0
94,120,5.0
94,115,5.0
94,68,5.0
94,110,5.0
94,122,5.0
94,63,5.0
94,28,5.0
94,62,5.0
94,48,5.0
94,99,5.0
94,88,5.0
94,59,5.0
94,77,5.0
94,84,5.0
94,78,4.5
94,79,4.5
94,107,4.5
94,30,4.5
94,90,4.5
94,71,4.5
94,146,5.0
94,23,5.0
94,91,5.0
94,131,4.5
94,94,4.5
94,86,4.5
94,37,4.5
94,55,5.0
94,137,5.0
94,136,5.0
94,95,5.0
94,102,5.0
94,103,5.0
94,96,5.0
94,135,5.0
94,70,5.0
94,75,5.0
94,45,5.0
94,40,5.0
94,85,5.0
94,60,5.0
94,64,5.0
94,74,5.0
94,101,5.0
94,38,5.0
94,33,5.0
94,140,5.0
94,123,5.0
94,141,5.0
94,57,5.0
94,58,5.0
94,44,5.0
94,24,5.0
94,124,5.0
95,7,1.0
95,8,4.0
95,13,4.0
95,15,4.0
95,16,0.5
95,18,3.5
95,114,4.0
95,47,4.0
95,36,4.0
95,62,3.0
95,69,3.5
95,105,3.5
95,68,3.5
95,35,2.5
95,149,4.5
95,150,3.0
95,117,3.0
95,143,4.0
95,89,4.0
95,84,2.5
95,93,3.5
95,91,4.0
95,107,4.0
95,76,4.0
95,37,1.0
95,136,4.0
95,131,4.0
95,25,1.5
95,38,3.0
95,70,4.0
95,59,3.5
95,48,3.5
95,104,3.5
95,125,4.0
95,94,4.0
95,130,4.0
95,45,4.0
95,111,4.0
95,95,4.0
95,40,2.5
95,110,4.0
95,115,4.0
95,137,3.5
95,122,1.5
95,39,3.0
95,86,1.5
95,118,4.0
95,87,4.0
95,112,4.0
95,147,4.0
95,66,4.0
95,64,4.0
95,96,3.5
95,63,1.0
95,92,4.0
95,82,4.0
95,109,4.0
95,30,3.5
95,138,3.0
95,135,4.0
95,23,4.0
95,28,4.0
95,103,4.0
95,108,4.0
95,121,4.0
95,78,4.0
95,44,3.5
95,60,1.5
95,102,4.0
95,55,4.0
95,133,3.5
95,90,3.5
95,113,3.5
95,140,2.5
95,144,3.5
95,88,4.0
95,99,3.5
95,85,2.0
95,134,3.0
95,128,4.0
95,77,4.0
95,101,4.0
95,142,2.0
95,24,3.5
95,124,3.5
95,120,4.0
95,33,2.0
95,139,3.0
95,123,2.5
95,57,3.0
95,58,2.0
95,71,2.5
95,79,3.0
95,74,3.0
95,75,3.0
95,146,2.0
95,141,1.0
96,7,1.0
96,8,1.5
96,13,2.0
96,15,1.0
96,16,2.5
96,18,2.0
96,114,3.5
96,150,2.5
96,87,1.0
96,89,3.5
96,138,4.0
96,36,3.0
96,91,1.0
96,104,2.5
96,95,2.0
96,93,2.0
96,117,4.0
96,107,1.5
96,48,1.0
96,66,3.5
96,62,3.5
96,69,1.0
96,76,3.0
96,130,3.5
96,128,1.0
96,92,3.0
96,121,3.5
96,108,4.0
96,55,4.0
96,125,3.5
96,63,1.0
96,96,4.0
96,86,3.0
96,47,4.0
96,118,2.5
96,149,2.5
96,134,1.5
96,28,3.0
96,143,3.5
96,35,3.5
96,139,3.5
96,88,1.5
96,77,2.0
96,133,3.5
96,105,3.5
96,82,1.5
96,94,3.5
96,25,3.0
96,68,4.0
96,120,2.5
96,99,3.0
96,110,3.5
96,38,3.5
96,70,1.5
96,90,1.5
96,115,2.0
96,102,3.5
96,79,3.5
96,113,3.5
96,60,3.5
96,137,3.0
96,136,1.0
96,39,3.0
96,40,3.5
96,109,3.0
96,45,4.0
96,84,1.0
96,44,1.0
96,23,1.0
96,59,3.0
96,112,2.0
96,103,3.5
96,111,4.0
96,131,3.0
96,135,1.5
96,85,3.5
96,147,1.5
96,140,3.0
96,144,3.5
96,78,3.0
96,122,1.0
96,142,1.0
96,30,1.5
96,37,1.0
96,75,3.0
96,146,1.0
96,33,4.0
96,74,1.0
96,123,1.0
96,71,0.5
96,64,3.5
96,101,2.0
96,57,1.0
96,58,0.5
96,124,1.0
96,24,1.0
96,141,0.5
97,7,2.5
97,8,4.0
97,13,4.0
97,15,4.5
97,16,2.0
97,18,2.0
97,150,1.5
97,89,3.5
97,111,4.0
97,149,4.0
97,95,4.0
97,63,3.5
97,91,4.5
97,60,3.0
97,57,2.0
97,69,4.0
97,105,4.5
97,122,3.0
97,94,1.5
97,64,4.0
97,86,1.0
97,76,4.5
97,107,1.5
97,68,4.5
97,85,4.5
97,125,2.5
97,59,3.5
97,110,4.0
97,93,4.5
97,45,4.0
97,139,4.5
97,99,4.5
97,35,4.5
97,47,3.0
97,87,4.5
97,137,3.0
97,143,3.5
97,113,4.0
97,147,4.5
97,96,2.5
97,44,4.5
97,134,4.0
97,118,4.5
97,102,4.5
97,92,2.5
97,103,4.0
97,84,3.5
97,112,3.5
97,23,2.0
97,39,1.5
97,62,4.0
97,88,4.5
97,25,4.5
97,114,4.5
97,138,3.5
97,108,2.5
97,101,4.0
97,38,4.5
97,135,4.5
97,117,4.5
97,104,3.0
97,55,4.5
97,66,2.0
97,130,1.0
97,115,0.0
97,36,4.5
97,128,4.0
97,109,4.5
97,78,3.0
97,70,4.5
97,131,4.0
97,40,4.5
97,144,4.5
97,142,4.5
97,90,2.5
97,28,2.5
97,30,4.0
97,146,4.0
97,58,4.5
97,74,4.0
97,77,4.0
97,120,4.5
97,123,4.5
97,79,4.5
97,48,1.5
97,33,2.0
97,121,4.5
97,24,4.5
97,75,4.5
97,82,1.5
97,37,1.5
97,136,4.5
97,124,0.5
97,71,0.5
97,133,4.0
97,141,1.0
97,140,5.0
98,7,3.0
98,8,2.0
98,13,3.0
98,15,3.0
98,16,1.5
98,18,2.5
98,89,2.5
98,62,4.5
98,68,3.5
98,63,3.5
98,48,4.5
98,122,3.0
98,28,4.0
98,110,3.0
98,108,3.5
98,35,3.0
98,105,1.5
98,36,2.5
98,87,2.0
98,93,3.0
98,104,3.0
98,66,1.5
98,111,2.0
98,150,2.5
98,138,4.0
98,149,3.5
98,139,1.5
98,91,2.0
98,47,4.0
98,114,2.0
98,113,2.0
98,130,1.5
98,88,1.5
98,39,3.5
98,96,3.5
98,135,1.5
98,70,3.0
98,95,3.5
98,102,2.0
98,94,3.5
98,86,3.5
98,131,3.5
98,55,4.5
98,23,3.5
98,37,3.0
98,103,1.5
98,125,2.5
98,25,2.5
98,120,2.5
98,38,3.0
98,45,3.5
98,101,2.5
98,60,4.5
98,40,4.0
98,85,3.5
98,33,2.5
98,64,3.0
98,74,2.0
98,112,2.5
98,107,3.0
98,84,3.5
98,59,3.0
98,78,3.0
98,90,3.0
98,79,2.0
98,99,2.5
98,71,2.0
98,109,2.5
98,118,2.0
98,77,2.0
98,82,2.0
98,123,3.0
98,140,3.5
98,141,2.0
98,121,2.0
98,147,1.5
98,134,3.0
98,30,2.5
98,146,3.0
98,137,2.0
98,136,3.5
98,75,2.0
98,69,2.0
98,115,1.0
98,142,2.0
98,144,2.0
98,57,2.0
98,44,2.0
98,92,1.5
98,58,3.5
98,24,2.0
98,124,1.5
98,76,2.0
98,117,2.0
98,128,3.0
98,143,0.0
98,133,1.0
99,7,0.5
99,8,0.5
99,13,0.5
99,15,0.5
99,16,0.5
99,18,3.5
99,149,3.0
99,108,0.5
99,28,1.5
99,69,3.5
99,134,2.5
99,120,2.5
99,147,3.0
99,117,3.5
99,87,3.5
99,47,2.5
99,118,3.5
99,107,4.0
99,35,4.0
99,91,4.5
99,143,4.0
99,66,5.0
99,36,4.5
99,114,3.5
99,111,3.0
99,76,4.0
99,48,4.0
99,78,3.5
99,89,4.0
99,130,3.0
99,93,3.5
99,39,3.5
99,105,3.5
99,115,4.0
99,25,4.0
99,138,4.0
99,70,3.5
99,96,3.0
99,38,4.0
99,142,4.5
99,109,3.5
99,62,4.5
99,137,4.0
99,144,3.0
99,79,3.0
99,77,3.5
99,150,3.5
99,139,4.0
99,84,3.5
99,88,2.5
99,110,2.5
99,68,3.0
99,104,2.5
99,133,4.0
99,45,3.5
99,128,3.0
99,121,3.5
99,30,3.0
99,112,2.5
99,63,2.5
99,125,4.5
99,40,3.0
99,102,2.0
99,92,4.5
99,135,5.0
99,103,3.0
99,136,3.0
99,99,4.0
99,95,4.5
99,113,3.0
99,55,2.5
99,140,2.0
99,131,2.0
99,146,2.0
99,82,2.5
99,59,2.0
99,64,2.0
99,57,2.5
99,75,2.0
99,74,2.5
99,23,4.5
99,37,2.5
99,60,3.0
99,44,2.0
99,123,1.5
99,86,1.0
99,33,1.0
99,24,1.0
99,122,1.0
99,58,2.0
99,101,1.0
99,85,1.5
99,94,3.0
99,71,1.5
99,141,1.5
99,90,4.0
99,124,1.5
100,7,1.0
100,8,4.0
100,13,1.0
100,15,2.0
100,16,2.5
100,18,3.0
100,89,3.0
100,134,2.5
100,104,2.0
100,114,4.0
100,93,3.0
100,69,1.0
100,66,1.0
100,62,5.0
100,143,3.0
100,107,2.5
100,96,3.0
100,35,1.5
100,118,1.5
100,117,3.0
100,111,3.0
100,122,2.5
100,105,2.5
100,68,1.5
100,108,3.0
100,76,1.0
100,48,4.0
100,121,0.5
100,144,1.0
100,147,3.5
100,63,3.0
100,137,3.0
100,86,3.0
100,150,5.0
100,95,2.0
100,36,1.0
100,84,2.0
100,110,2.5
100,128,1.5
100,88,5.0
100,115,1.0
100,91,4.0
100,149,2.5
100,109,1.5
100,99,3.0
100,87,1.0
100,120,1.0
100,135,1.0
100,70,4.0
100,38,4.0
100,94,4.5
100,59,2.5
100,23,3.5
100,112,2.5
100,131,1.0
100,47,3.0
100,130,1.5
100,39,2.0
100,37,1.0
100,28,3.5
100,125,1.5
100,142,0.5
100,138,3.5
100,113,2.5
100,45,1.5
100,64,3.0
100,71,2.0
100,136,2.0
100,82,3.5
100,77,2.5
100,133,2.0
100,102,3.0
100,123,2.0
100,140,2.0
100,25,2.0
100,74,3.0
100,75,2.5
100,92,2.5
100,79,2.0
100,90,4.5
100,55,4.0
100,58,1.5
100,57,2.5
100,24,0.5
100,44,2.5
100,85,2.5
100,30,2.0
100,33,3.0
100,40,1.5
100,101,3.5
100,60,3.5
100,103,3.5
100,78,2.5
100,139,3.5
100,124,1.0
100,146,2.5
100,141,2.5
101,7,3.0
101,8,1.5
101,13,2.0
101,15,2.0
101,16,2.0
101,18,3.0
101,35,2.5
101,135,3.0
101,138,2.5
101,133,3.0
101,114,3.0
101,76,3.0
101,121,3.0
101,89,3.5
101,105,3.5
101,69,3.5
101,91,3.0
101,147,3.5
101,93,3.0
101,144,3.0
101,149,4.0
101,95,3.5
101,68,2.5
101,111,2.5
101,38,2.5
101,150,2.5
101,122,2.5
101,118,2.5
101,94,3.0
101,143,3.0
101,117,3.0
101,108,3.0
101,23,3.0
101,102,3.0
101,139,3.0
101,88,3.0
101,92,3.0
101,99,3.0
101,25,3.0
101,137,3.0
101,96,3.0
101,142,2.5
101,28,3.0
101,104,3.0
101,107,3.5
101,87,3.0
101,84,3.0
101,63,2.5
101,134,2.5
101,47,3.0
101,48,2.5
101,62,3.0
101,36,2.5
101,128,3.0
101,136,3.0
101,113,3.0
101,109,2.5
101,70,3.0
101,110,2.5
101,77,2.5
101,39,2.5
101,86,2.0
101,40,3.0
101,33,2.0
101,59,3.0
101,130,2.5
101,30,2.5
101,112,2.5
101,55,3.0
101,103,2.5
101,60,3.0
101,66,2.5
101,125,2.5
101,131,2.5
101,82,2.5
101,115,2.5
101,78,2.5
101,45,2.5
101,146,2.5
101,120,2.0
101,90,2.5
101,57,2.5
101,44,2.5
101,75,3.0
101,79,2.5
101,71,2.5
101,24,2.5
101,58,3.0
101,37,3.0
101,64,3.0
101,85,3.0
101,74,3.0
101,140,3.0
101,101,3.0
101,123,3.0
101,124,3.0
101,141,3.0
102,7,1.5
102,8,2.0
102,13,2.0
102,15,2.0
102,16,3.0
102,18,3.0
102,89,3.0
102,134,3.5
102,69,3.0
102,66,3.5
102,143,3.5
102,35,3.5
102,117,3.5
102,105,3.0
102,108,3.5
102,76,3.5
102,128,3.0
102,104,3.5
102,114,3.5
102,150,3.0
102,47,3.5
102,62,4.0
102,122,3.5
102,68,3.5
102,48,4.0
102,63,3.5
102,110,4.0
102,28,4.0
102,121,4.0
102,144,4.0
102,130,4.0
102,118,4.0
102,111,3.5
102,147,4.0
102,112,4.0
102,113,4.0
102,133,3.0
102,92,4.0
102,93,4.0
102,36,4.5
102,115,1.5
102,149,3.0
102,109,4.0
102,120,4.0
102,138,2.0
102,139,1.5
102,96,3.0
102,137,4.5
102,95,3.0
102,135,3.5
102,70,4.5
102,136,4.5
102,102,5.0
102,75,4.5
102,103,4.5
102,87,4.5
102,125,4.5
102,142,2.5
102,39,5.0
102,82,5.0
102,25,5.0
102,86,5.0
102,91,5.0
102,94,5.0
102,23,5.0
102,131,5.0
102,37,4.5
102,55,5.0
102,107,4.5
102,84,4.5
102,88,5.0
102,99,4.5
102,59,4.0
102,71,2.5
102,77,1.5
102,79,3.5
102,90,4.0
102,30,3.5
102,78,4.0
102,146,2.0
102,58,3.5
102,57,3.5
102,24,4.0
102,44,1.0
102,124,1.0
102,38,3.5
102,45,4.0
102,64,3.5
102,74,3.5
102,85,4.0
102,33,3.5
102,40,3.5
102,101,5.0
102,60,1.0
102,123,1.0
102,140,1.5
102,141,1.0
103,7,0.5
103,8,3.5
103,13,1.0
103,15,2.5
103,16,3.0
103,18,3.5
103,114,4.0
103,104,4.5
103,89,4.5
103,150,2.5
103,47,4.5
103,87,1.5
103,117,4.0
103,66,3.0
103,143,4.0
103,108,3.5
103,76,4.5
103,35,4.5
103,105,4.5
103,134,4.5
103,128,4.5
103,69,4.5
103,142,4.0
103,125,4.5
103,138,4.0
103,120,4.5
103,139,4.0
103,93,1.5
103,115,1.5
103,149,4.0
103,92,1.5
103,68,4.5
103,28,3.0
103,62,4.0
103,63,2.0
103,122,4.0
103,110,2.0
103,88,4.0
103,99,1.5
103,36,4.0
103,48,4.0
103,121,4.5
103,130,1.5
103,144,4.5
103,135,1.0
103,77,4.5
103,107,4.5
103,30,3.0
103,84,3.5
103,79,3.0
103,90,3.5
103,59,1.5
103,78,4.0
103,71,4.0
103,146,1.5
103,109,3.0
103,94,4.0
103,23,4.0
103,91,4.5
103,86,3.5
103,55,4.0
103,131,1.0
103,37,1.0
103,39,2.5
103,82,3.5
103,25,1.5
103,112,4.0
103,111,4.0
103,118,2.5
103,147,4.0
103,133,4.0
103,113,4.0
103,57,3.5
103,58,1.0
103,38,2.0
103,24,4.0
103,44,1.5
103,124,1.0
103,102,1.5
103,140,1.0
103,85,1.5
103,40,3.5
103,74,1.5
103,123,1.5
103,96,4.0
103,95,3.0
103,70,3.5
103,136,1.5
103,137,2.0
103,103,1.5
103,75,2.0
103,33,1.5
103,141,1.0
103,45,3.5
103,101,4.0
103,64,4.0
103,60,3.5
104,7,1.5
104,8,1.5
104,13,2.0
104,15,1.5
104,16,1.0
104,18,3.5
104,105,2.0
104,117,3.5
104,133,2.0
104,138,5.0
104,93,3.0
104,109,3.0
104,36,1.0
104,149,3.5
104,89,4.5
104,114,1.0
104,112,2.0
104,104,3.5
104,150,3.0
104,47,4.0
104,35,1.5
104,94,3.0
104,23,3.0
104,91,5.0
104,86,3.0
104,131,2.0
104,55,2.5
104,37,1.0
104,96,3.5
104,137,1.5
104,87,1.5
104,60,3.0
104,64,1.5
104,121,2.0
104,102,2.0
104,48,4.5
104,68,1.0
104,111,3.5
104,118,1.5
104,99,4.0
104,78,2.5
104,79,1.5
104,59,3.0
104,107,3.5
104,90,4.0
104,88,1.5
104,77,3.5
104,84,3.5
104,30,3.0
104,146,1.0
104,71,3.5
104,62,1.5
104,130,0.5
104,45,1.5
104,135,1.5
104,39,1.5
104,134,3.0
104,69,3.5
104,76,2.0
104,66,3.5
104,143,3.0
104,108,3.5
104,128,3.5
104,113,1.0
104,110,3.5
104,24,1.0
104,40,3.5
104,38,2.0
104,85,4.0
104,101,2.5
104,33,3.5
104,74,1.5
104,70,3.5
104,103,3.0
104,75,2.0
104,136,2.0
104,95,1.5
104,25,1.5
104,125,2.0
104,63,3.0
104,28,3.5
104,122,3.0
104,139,2.5
104,123,1.5
104,120,4.5
104,115,4.5
104,57,1.0
104,142,1.5
104,147,1.5
104,140,1.5
104,92,1.0
104,141,1.0
104,44,3.0
104,58,3.0
104,124,1.5
104,82,4.0
104,144,2.0
105,7,1.0
105,8,0.5
105,13,3.5
105,15,2.0
105,16,1.0
105,18,1.0
105,144,3.5
105,130,3.5
105,121,4.0
105,105,4.5
105,76,4.0
105,35,4.0
105,117,4.0
105,134,4.0
105,66,4.5
105,108,3.5
105,69,4.0
105,143,4.0
105,128,4.0
105,89,3.5
105,104,4.0
105,150,4.0
105,114,4.5
105,47,4.0
105,36,4.0
105,138,4.0
105,109,4.5
105,93,4.5
105,149,3.5
105,139,3.0
105,120,4.5
105,115,4.5
105,87,4.5
105,142,4.0
105,125,4.5
105,118,4.5
105,111,4.5
105,92,4.0
105,133,4.0
105,112,4.5
105,147,4.5
105,113,4.0
105,25,4.0
105,39,4.5
105,82,4.5
105,96,3.5
105,70,4.0
105,135,4.0
105,136,4.0
105,102,4.0
105,137,4.0
105,95,4.0
105,103,4.0
105,75,4.0
105,62,4.0
105,48,4.0
105,110,4.0
105,68,4.0
105,28,4.0
105,63,4.0
105,122,0.5
105,91,2.5
105,94,3.5
105,37,1.5
105,131,2.5
105,86,3.0
105,23,1.5
105,55,3.5
105,40,4.0
105,38,4.0
105,60,3.0
105,45,3.5
105,33,0.0
105,85,4.5
105,64,4.0
105,74,4.0
105,101,4.0
105,107,4.0
105,78,4.0
105,59,2.5
105,79,3.0
105,30,3.5
105,77,3.5
105,71,0.0
105,99,3.5
105,88,3.5
105,84,3.5
105,146,0.5
105,90,2.0
105,140,4.0
105,141,4.0
105,123,4.0
105,44,0.5
105,57,3.5
105,58,4.0
105,24,3.5
105,124,1.5
106,7,1.0
106,8,0.5
106,13,0.5
106,15,1.0
106,16,1.0
106,18,0.5
106,114,1.5
106,143,3.0
106,117,3.0
106,111,2.0
106,47,4.0
106,91,3.0
106,66,2.5
106,89,3.5
106,96,1.5
106,135,1.5
106,105,3.0
106,88,3.5
106,57,1.5
106,95,1.0
106,76,3.0
106,121,3.5
106,142,1.0
106,108,4.0
106,136,1.0
106,102,3.0
106,99,1.5
106,35,1.5
106,112,4.0
106,68,4.0
106,79,2.0
106,93,2.5
106,134,2.0
106,87,1.5
106,147,1.5
106,94,1.5
106,36,1.5
106,92,1.5
106,55,1.5
106,140,0.5
106,38,0.5
106,37,0.5
106,48,1.0
106,62,1.0
106,130,1.5
106,120,1.0
106,118,1.0
106,78,3.0
106,25,2.5
106,71,1.0
106,133,1.0
106,123,0.0
106,137,1.0
106,139,1.0
106,103,1.0
106,125,2.5
106,59,1.0
106,69,2.5
106,110,2.5
106,107,1.0
106,150,1.0
106,104,2.5
106,28,1.5
106,82,1.0
106,60,1.0
106,128,1.0
106,39,1.5
106,138,2.0
106,109,1.0
106,149,1.5
106,70,1.0
106,113,1.0
106,30,1.0
106,144,1.0
106,77,1.0
106,131,1.0
106,45,1.0
106,44,1.0
106,63,1.0
106,124,1.0
106,86,1.0
106,122,1.5
106,58,1.0
106,146,1.0
106,74,1.0
106,85,1.0
106,90,1.0
106,24,1.0
106,84,1.0
106,64,1.0
106,141,1.0
106,33,2.0
106,115,1.5
106,40,1.0
106,23,1.5
106,101,1.0
106,75,1.5
107,7,3.0
107,8,3.0
107,13,4.0
107,15,1.5
107,16,3.5
107,18,3.5
107,78,4.5
107,91,4.5
107,134,4.0
107,66,4.5
107,84,4.5
107,107,4.5
107,40,4.0
107,62,4.5
107,142,3.5
107,104,4.0
107,39,4.0
107,96,4.0
107,137,4.0
107,88,4.0
107,35,4.0
107,92,4.0
107,25,4.5
107,69,4.5
107,36,4.5
107,118,4.5
107,23,4.5
107,111,4.5
107,110,4.5
107,109,4.5
107,77,4.5
107,112,4.5
107,70,4.0
107,135,4.0
107,30,4.0
107,120,4.5
107,76,4.5
107,48,4.5
107,108,4.0
107,68,4.0
107,86,4.5
107,94,3.0
107,121,3.5
107,150,3.5
107,89,4.0
107,105,4.0
107,103,4.0
107,95,4.0
107,38,4.5
107,140,4.5
107,139,4.5
107,101,4.5
107,99,4.5
107,90,4.5
107,138,4.5
107,57,4.0
107,122,4.0
107,60,5.0
107,85,3.0
107,114,3.0
107,102,3.5
107,75,4.5
107,87,4.0
107,117,4.5
107,125,4.0
107,147,4.5
107,113,4.0
107,141,3.0
107,58,3.5
107,143,4.5
107,55,4.5
107,47,4.0
107,82,4.5
107,28,4.5
107,79,4.5
107,131,4.5
107,45,4.5
107,149,4.5
107,71,4.5
107,115,3.5
107,144,4.5
107,64,4.5
107,136,4.0
107,59,4.0
107,123,5.0
107,63,3.5
107,93,3.5
107,146,3.5
107,44,3.0
107,130,3.5
107,128,4.0
107,33,4.0
107,74,3.5
107,37,3.5
107,24,4.0
107,133,3.0
107,124,2.0
108,7,2.5
108,8,2.5
108,13,2.5
108,15,2.5
108,16,2.5
108,18,2.5
108,139,3.0
108,138,3.0
108,117,3.0
108,114,3.0
108,93,3.5
108,134,3.5
108,137,3.0
108,94,2.5
108,47,3.5
108,68,3.5
108,35,3.5
108,62,3.5
108,76,3.0
108,87,2.5
108,143,3.5
108,107,3.0
108,142,3.5
108,105,3.0
108,130,3.0
108,89,3.0
108,150,3.5
108,92,3.5
108,121,3.5
108,96,3.5
108,86,3.5
108,112,3.5
108,104,3.5
108,69,4.0
108,135,3.5
108,39,3.5
108,120,3.0
108,28,3.0
108,108,3.0
108,147,3.5
108,36,3.5
108,91,3.0
108,66,3.0
108,125,3.0
108,77,3.0
108,111,2.5
108,109,2.5
108,70,2.5
108,57,2.5
108,78,2.5
108,131,3.0
108,84,3.0
108,90,3.0
108,118,3.0
108,38,3.0
108,48,3.0
108,99,3.0
108,82,3.0
108,64,3.0
108,95,3.0
108,63,3.0
108,115,4.0
108,23,4.0
108,136,2.5
108,113,3.0
108,74,3.0
108,149,2.5
108,71,2.5
108,79,2.5
108,45,2.5
108,30,2.5
108,44,2.5
108,122,2.5
108,103,2.5
108,25,2.5
108,55,2.5
108,140,2.5
108,128,3.5
108,59,3.0
108,37,3.0
108,101,3.0
108,110,3.0
108,40,3.0
108,144,3.0
108,58,3.0
108,88,3.0
108,75,3.0
108,33,3.0
108,146,3.0
108,133,3.0
108,85,3.0
108,102,3.0
108,60,3.0
108,123,3.0
108,24,3.0
108,141,3.0
108,124,3.0
109,7,1.0
109,8,2.5
109,13,3.0
109,15,3.0
109,16,3.0
109,18,2.0
109,142,1.0
109,121,1.0
109,138,3.0
109,108,3.5
109,66,1.0
109,68,3.5
109,92,2.0
109,130,1.0
109,114,2.5
109,23,4.0
109,125,2.5
109,147,2.0
109,39,3.0
109,89,2.5
109,105,1.0
109,134,3.5
109,69,3.0
109,143,2.5
109,36,3.0
109,99,3.0
109,112,2.5
109,104,2.5
109,109,2.5
109,87,2.5
109,139,2.5
109,35,3.0
109,110,3.0
109,113,2.5
109,25,3.5
109,88,2.0
109,91,2.5
109,117,3.0
109,122,2.5
109,137,1.5
109,59,3.0
109,131,2.0
109,93,1.5
109,150,2.5
109,133,2.0
109,77,3.0
109,111,3.0
109,76,2.5
109,144,2.0
109,136,2.5
109,63,3.0
109,28,2.0
109,84,2.0
109,78,3.0
109,45,3.0
109,118,3.0
109,95,3.0
109,79,2.0
109,62,2.5
109,40,3.5
109,47,2.0
109,102,1.5
109,94,3.5
109,85,3.5
109,82,1.0
109,149,2.5
109,86,3.5
109,107,3.0
109,120,2.5
109,103,3.0
109,60,2.5
109,128,2.5
109,96,3.0
109,64,2.5
109,48,3.0
109,140,2.0
109,135,2.5
109,74,3.0
109,115,1.0
109,101,1.0
109,38,3.0
109,30,3.0
109,70,2.0
109,37,1.5
109,90,1.5
109,71,1.0
109,146,2.5
109,123,1.0
109,57,1.5
109,33,2.5
109,55,1.5
109,58,1.0
109,44,2.5
109,141,1.0
109,24,1.0
109,75,3.5
109,124,2.5
110,7,3.5
110,8,4.0
110,13,4.0
110,15,4.0
110,16,4.0
110,18,4.0
110,89,5.0
110,58,5.0
110,101,3.0
110,74,2.5
110,62,5.0
110,114,2.5
110,99,5.0
110,76,5.0
110,113,5.0
110,121,5.0
110,122,5.0
110,120,5.0
110,70,4.5
110,94,4.5
110,117,4.5
110,103,4.5
110,143,2.5
110,92,2.5
110,88,2.5
110,69,2.5
110,134,2.5
110,90,2.5
110,138,4.5
110,68,5.0
110,96,4.5
110,75,2.0
110,78,2.5
110,37,2.5
110,77,1.5
110,115,4.5
110,40,5.0
110,84,5.0
110,136,2.5
110,140,3.0
110,23,3.0
110,133,1.5
110,112,3.5
110,139,3.0
110,48,3.0
110,107,3.0
110,125,4.5
110,110,4.5
110,35,5.0
110,39,4.5
110,149,5.0
110,82,5.0
110,59,5.0
110,135,4.5
110,87,5.0
110,102,4.5
110,104,4.5
110,137,4.5
110,108,4.5
110,66,5.0
110,95,5.0
110,105,4.0
110,30,3.5
110,130,4.5
110,71,5.0
110,55,4.5
110,146,4.0
110,44,1.0
110,123,1.0
110,47,5.0
110,24,3.5
110,93,4.5
